DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260109,agall,-1,期货公司会员/境外特殊经纪参与者,4561223,-1639158,期货公司会员/境外特殊经纪参与者,659814,5176,期货公司会员/境外特殊经纪参与者,536021,5001,白银
20260109,agall,0,非期货公司会员/境外特殊非经纪参与者,8699,-18782,非期货公司会员/境外特殊非经纪参与者,18088,-35,非期货公司会员/境外特殊非经纪参与者,141881,140,白银
20260109,ag2601,1,国泰君安  ,42,34,中信期货  ,900,0,海证期货  ,386,-12,白银
20260109,ag2601,2,银河期货  ,32,-22,广发期货  ,236,0,国泰君安  ,308,0,白银
20260109,ag2601,3,中银期货  ,26,-14,东证期货  ,86,0,山金期货  ,194,0,白银
20260109,ag2601,4,海证期货  ,16,10,国泰君安  ,70,-38,国投期货  ,156,0,白银
20260109,ag2601,5,金瑞期货  ,12,10,中银期货  ,58,2,金瑞期货  ,122,-12,白银
20260109,ag2601,6,光大期货  ,8,-66,中财期货  ,34,0,建信期货  ,110,0,白银
20260109,ag2601,7,国信期货  ,8,-16,铜冠金源  ,30,0,南华期货  ,62,0,白银
20260109,ag2601,8,申万期货  ,2,-20,五矿期货  ,24,0,渤海期货  ,62,0,白银
20260109,ag2601,9,大有期货  ,2,2,国投期货  ,12,0,国元期货  ,28,0,白银
20260109,ag2601,10,,,,东亚期货  ,4,0,兴业期货  ,20,0,白银
20260109,ag2601,11,,,,融达期货  ,4,0,中信期货  ,6,0,白银
20260109,ag2601,12,,,,金瑞期货  ,2,0,银河期货  ,6,0,白银
20260109,ag2601,13,,,,海证期货  ,2,0,广发期货  ,4,0,白银
20260109,ag2601,14,,,,徽商期货  ,2,0,国贸期货  ,2,0,白银
20260109,ag2601,15,,,,国信期货  ,2,2,国信期货  ,2,-2,白银
20260109,ag2601,16,,,,大有期货  ,2,2,,,,白银
20260109,ag2601,999,,148,-82,,1468,-32,,1468,-26,白银
20260109,ag2602,1,中信期货  ,35213,-20326,中信期货  ,10843,-3346,中信期货  ,10103,-3484,白银
20260109,ag2602,2,国泰君安  ,30613,-25572,国泰君安  ,6465,-953,金瑞期货  ,5137,-146,白银
20260109,ag2602,3,东证期货  ,23882,-7840,东证期货  ,6327,186,国泰君安  ,3627,-1853,白银
20260109,ag2602,4,国信期货  ,18921,901,银河期货  ,4072,-68,东证期货  ,3504,-546,白银
20260109,ag2602,5,中泰期货  ,16894,-3079,广发期货  ,3691,115,齐盛期货  ,3339,-151,白银
20260109,ag2602,6,广发期货  ,14955,-5793,平安期货  ,2124,-323,银河期货  ,3194,-203,白银
