DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260618,agall,-1,期货公司会员/境外特殊经纪参与者,2510852,844173,期货公司会员/境外特殊经纪参与者,444350,-14283,期货公司会员/境外特殊经纪参与者,320264,-12597,白银
20260618,agall,0,非期货公司会员/境外特殊非经纪参与者,11724,6401,非期货公司会员/境外特殊非经纪参与者,29111,890,非期货公司会员/境外特殊非经纪参与者,153197,-796,白银
20260618,ag2608,1,国泰君安,224324,85484,国泰君安,22738,-918,中信期货,24343,108,白银
20260618,ag2608,2,中信期货,146562,49243,中信期货,14701,-1480,东证期货,10819,-2386,白银
20260618,ag2608,3,东证期货,81321,27609,银河期货,14015,-118,国泰君安,10752,-329,白银
20260618,ag2608,4,广发期货,81087,28419,东证期货,12133,-747,银河期货,9843,-409,白银
20260618,ag2608,5,银河期货,63895,26747,国投期货,11637,-1131,永安期货,8823,-1276,白银
20260618,ag2608,6,华泰期货,61556,16358,平安期货,8270,129,中银期货,6886,-70,白银
20260618,ag2608,7,中泰期货,55427,19475,方正中期,8056,55,云晨期货,6366,-89,白银
20260618,ag2608,8,海通期货,44827,17384,永安期货,7198,-68,金瑞期货,6224,-238,白银
20260618,ag2608,9,国信期货,37916,13298,华泰期货,7175,-417,华泰期货,5907,-393,白银
20260618,ag2608,10,中信建投,36126,11075,国元期货,5213,21,中粮期货,5328,6,白银
20260618,ag2608,11,方正中期,33688,9426,广发期货,5024,-413,华鑫期货,5272,972,白银
20260618,ag2608,12,东方财富,27326,7743,中信建投,5008,-187,宏源期货,5072,189,白银
20260618,ag2608,13,徽商期货,24382,5360,光大期货,4569,94,广发期货,3967,-268,白银
20260618,ag2608,14,华闻期货,22862,11526,金瑞期货,4542,-53,南华期货,3471,-129,白银
20260618,ag2608,15,平安期货,17759,6081,齐盛期货,3491,60,国投期货,3350,5,白银
