DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260318,agall,-1,期货公司会员/境外特殊经纪参与者,1768484,-5847,期货公司会员/境外特殊经纪参与者,436545,5595,期货公司会员/境外特殊经纪参与者,357803,3315,白银
20260318,agall,0,非期货公司会员/境外特殊非经纪参与者,6056,3553,非期货公司会员/境外特殊非经纪参与者,41926,-1088,非期货公司会员/境外特殊非经纪参与者,120668,1192,白银
20260318,ag2604,1,国泰君安  ,18028,-4568,中信期货  ,5680,-605,中信期货  ,8547,-1342,白银
20260318,ag2604,2,中信期货  ,17515,-957,国泰君安  ,4765,-49,银河期货  ,8392,-706,白银
20260318,ag2604,3,中泰期货  ,7098,855,国投期货  ,3500,-125,金瑞期货  ,6009,-321,白银
20260318,ag2604,4,华泰期货  ,7087,-542,东证期货  ,3246,-62,国投期货  ,3823,397,白银
20260318,ag2604,5,海通期货  ,6108,31,银河期货  ,2467,-572,国泰君安  ,3046,-412,白银
20260318,ag2604,6,东证期货  ,6050,579,平安期货  ,2100,-83,宏源期货  ,1985,607,白银
20260318,ag2604,7,银河期货  ,5538,1526,方正中期  ,2035,-321,东证期货  ,1896,137,白银
20260318,ag2604,8,广发期货  ,4737,133,申万期货  ,1893,-39,五矿期货  ,1617,-55,白银
20260318,ag2604,9,平安期货  ,4338,562,中信建投  ,1862,-1079,齐盛期货  ,1504,-183,白银
20260318,ag2604,10,中信建投  ,4122,552,东方财富  ,1812,137,华泰期货  ,1325,-934,白银
20260318,ag2604,11,浙商期货  ,3805,-1788,广发期货  ,1630,182,创元期货  ,1114,20,白银
20260318,ag2604,12,东方财富  ,2541,-223,新湖期货  ,1606,-5,广发期货  ,1057,135,白银
20260318,ag2604,13,华闻期货  ,2472,294,光大期货  ,1454,-132,中泰期货  ,905,229,白银
20260318,ag2604,14,国投期货  ,2405,512,华泰期货  ,1401,-43,中粮期货  ,901,-843,白银
20260318,ag2604,15,国信期货  ,2324,-1072,民生期货  ,1304,-90,平安期货  ,766,-173,白银
20260318,ag2604,16,方正中期  ,2111,-453,国信期货  ,1194,-47,华闻期货  ,715,647,白银
20260318,ag2604,17,南华期货  ,2016,-84,永安期货  ,999,-23,方正中期  ,680,-184,白银
20260318,ag2604,18,光大期货  ,1670,395,东吴期货  ,921,-197,云晨期货  ,675,-258,白银
20260318,ag2604,19,瑞达期货  ,1540,-95,华闻期货  ,880,641,新湖期货  ,598,-2,白银
20260318,ag2604,20,中粮期货  ,1398,382,国元期货  ,873,-1,海通期货  ,591,-46,白银
20260318,ag2604,999,,102903,-3961,,41622,-2513,,46146,-3287,白银
20260318,ag2605,1,国泰君安  ,13791,-170,中信期货  ,2301,58,中信期货  ,8458,-123,白银
20260318,ag2605,2,中信期货  ,6673,-3057,国泰君安  ,1636,-6,银河期货  ,1230,-1,白银
20260318,ag2605,3,华泰期货  ,4680,1412,国元期货  ,948,6,金瑞期货  ,665,3,白银
20260318,ag2605,4,海通期货  ,4060,285,华泰期货  ,849,24,永安期货  ,626,-1,白银
20260318,ag2605,5,浙商期货  ,3734,-955,银河期货  ,844,-9,国泰君安  ,475,39,白银
20260318,ag2605,6,中泰期货  ,3691,238,建信期货  ,839,-7,东证期货  ,383,-31,白银
20260318,ag2605,7,广发期货  ,3529,-185,广发期货  ,777,36,平安期货  ,322,6,白银
20260318,ag2605,8,华闻期货  ,2996,-410,东证期货  ,649,-66,申万期货  ,257,-88,白银
20260318,ag2605,9,东证期货  ,1847,-1015,中信建投  ,626,5,五矿期货  ,227,-200,白银
