DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260224,agall,-1,期货公司会员/境外特殊经纪参与者,1019335,-1681495,期货公司会员/境外特殊经纪参与者,477477,-1765,期货公司会员/境外特殊经纪参与者,391250,-1326,白银
20260224,agall,0,非期货公司会员/境外特殊非经纪参与者,7701,-2455,非期货公司会员/境外特殊非经纪参与者,25035,-715,非期货公司会员/境外特殊非经纪参与者,111262,-1154,白银
20260224,ag2602,1,国元期货  ,200,200,中信期货  ,2272,-80,中信期货  ,152,0,白银
20260224,ag2602,2,中信期货  ,148,106,华安期货  ,900,0,华泰期货  ,118,0,白银
20260224,ag2602,3,创元期货  ,100,84,瑞达期货  ,560,0,建信期货  ,114,0,白银
20260224,ag2602,4,五矿期货  ,90,36,东证期货  ,442,20,海证期货  ,2,0,白银
20260224,ag2602,5,申万期货  ,72,64,五矿期货  ,430,82,,,,白银
20260224,ag2602,6,南华期货  ,52,48,红塔期货  ,350,0,,,,白银
20260224,ag2602,7,国泰君安  ,50,38,中信建投  ,284,0,,,,白银
20260224,ag2602,8,国投期货  ,50,46,中粮期货  ,210,24,,,,白银
20260224,ag2602,9,物产中大  ,50,50,金瑞期货  ,188,6,,,,白银
20260224,ag2602,10,宝城期货  ,48,44,广发期货  ,178,0,,,,白银
20260224,ag2602,11,长江期货  ,48,20,物产中大  ,162,-50,,,,白银
20260224,ag2602,12,东证期货  ,48,-32,中银期货  ,162,36,,,,白银
20260224,ag2602,13,兴业期货  ,42,18,申万期货  ,136,-68,,,,白银
20260224,ag2602,14,徽商期货  ,38,18,创元期货  ,126,-20,,,,白银
20260224,ag2602,15,中银期货  ,36,6,长江期货  ,116,44,,,,白银
20260224,ag2602,16,方正中期  ,32,16,方正中期  ,106,32,,,,白银
20260224,ag2602,17,海通期货  ,32,30,上海中期  ,96,12,,,,白银
20260224,ag2602,18,银河期货  ,30,30,铜冠金源  ,84,0,,,,白银
20260224,ag2602,19,中粮期货  ,24,24,光大期货  ,82,8,,,,白银
20260224,ag2602,20,安粮期货  ,24,24,紫金天风  ,72,8,,,,白银
20260224,ag2602,999,,1214,870,,6956,54,,386,0,白银
20260224,ag2604,1,国泰君安  ,45748,-85667,中信期货  ,14391,-1557,中信期货  ,22641,-2031,白银
20260224,ag2604,2,中信期货  ,42257,-59983,国泰君安  ,13280,-359,国泰君安  ,12737,-1677,白银
20260224,ag2604,3,东证期货  ,23955,-31480,东证期货  ,8636,-45,东证期货  ,10458,-1350,白银
20260224,ag2604,4,海通期货  ,17179,-16031,银河期货  ,7413,-773,银河期货  ,9914,-314,白银
20260224,ag2604,5,银河期货  ,16229,-34376,华泰期货  ,6262,833,金瑞期货  ,9097,1242,白银
20260224,ag2604,6,广发期货  ,15988,-21602,国投期货  ,5916,373,华泰期货  ,5531,-123,白银
20260224,ag2604,7,华泰期货  ,14556,-14980,中信建投  ,5062,-353,云晨期货  ,4782,-125,白银
20260224,ag2604,8,中泰期货  ,11817,-15197,海通期货  ,4993,-492,光大期货  ,4001,18,白银
20260224,ag2604,9,平安期货  ,8230,-15865,永安期货  ,4191,504,五矿期货  ,3638,360,白银
20260224,ag2604,10,国信期货  ,7723,-17800,平安期货  ,4061,-167,中泰期货  ,3109,422,白银
20260224,ag2604,11,浙商期货  ,7437,-7009,光大期货  ,3983,-781,中粮期货  ,3026,22,白银
20260224,ag2604,12,华闻期货  ,7237,-13378,广发期货  ,3891,-173,广发期货  ,2918,-671,白银
20260224,ag2604,13,光大期货  ,7101,-7086,东吴期货  ,3728,1184,平安期货  ,2873,273,白银
20260224,ag2604,14,南华期货  ,7082,-6102,民生期货  ,3129,-22,华鑫期货  ,2836,-113,白银
20260224,ag2604,15,中信建投  ,6863,-22542,方正中期  ,3092,-354,齐盛期货  ,2587,279,白银
20260224,ag2604,16,方正中期  ,6849,-13198,国金期货  ,2609,96,海通期货  ,2395,-333,白银
20260224,ag2604,17,天富期货  ,6607,-3419,申万期货  ,2470,-308,南华期货  ,2355,-110,白银
20260224,ag2604,18,东方财富  ,6414,-21399,中泰期货  ,2246,-289,中财期货  ,2258,-21,白银
20260224,ag2604,19,宝城期货  ,5657,-8950,南华期货  ,2206,4,方正中期  ,1934,361,白银
20260224,ag2604,20,金瑞期货  ,5469,-3156,瑞达期货  ,2152,-2,国信期货  ,1851,227,白银
20260224,ag2604,999,,270398,-419220,,103711,-2681,,110941,-3664,白银
20260224,ag2605,1,国泰君安  ,25250,-35558,中信期货  ,3156,3,中信期货  ,6159,-179,白银
20260224,ag2605,2,中信期货  ,18738,-20951,国泰君安  ,1986,785,东证期货  ,4657,15,白银
20260224,ag2605,3,银河期货  ,8656,-19585,东证期货  ,1753,-105,中财期货  ,4133,-28,白银
20260224,ag2605,4,广发期货  ,6606,-14437,华泰期货  ,1440,279,五矿期货  ,1584,5,白银
20260224,ag2605,5,海通期货  ,6270,-5554,申万期货  ,1424,-13,西南期货  ,636,256,白银
20260224,ag2605,6,浙商期货  ,5331,-2190,金瑞期货  ,1235,-7,永安期货  ,337,4,白银
20260224,ag2605,7,华泰期货  ,5287,-3983,银河期货  ,1052,1,国泰君安  ,291,47,白银
20260224,ag2605,8,东证期货  ,5272,-8048,国投期货  ,946,-2,东亚期货  ,271,-23,白银
20260224,ag2605,9,中泰期货  ,4803,-8516,国元期货  ,907,-242,广发期货  ,234,113,白银
20260224,ag2605,10,国信期货  ,4441,-10851,兴证期货  ,854,-41,齐盛期货  ,157,48,白银
20260224,ag2605,11,南华期货  ,3391,-3312,广发期货  ,848,125,华泰期货  ,151,34,白银
20260224,ag2605,12,华闻期货  ,2242,-2260,东亚期货  ,824,-314,方正中期  ,123,29,白银
20260224,ag2605,13,光大期货  ,2202,-2910,中信建投  ,729,-195,海通期货  ,123,-11,白银
20260224,ag2605,14,东海期货  ,1702,-1499,东吴期货  ,644,177,银河期货  ,121,17,白银
