DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260127,agall,-1,期货公司会员/境外特殊经纪参与者,5044828,319139,期货公司会员/境外特殊经纪参与者,700166,-7229,期货公司会员/境外特殊经纪参与者,562861,-8659,白银
20260127,agall,0,非期货公司会员/境外特殊非经纪参与者,23490,-3389,非期货公司会员/境外特殊非经纪参与者,25683,2546,非期货公司会员/境外特殊非经纪参与者,162988,3976,白银
20260127,ag2602,1,中信期货  ,14679,-7755,中信期货  ,2855,-833,中信期货  ,2019,-534,白银
20260127,ag2602,2,国泰君安  ,10674,-8929,国泰君安  ,1316,-849,金瑞期货  ,1443,-616,白银
20260127,ag2602,3,广发期货  ,6995,-2053,广发期货  ,1186,-930,中粮期货  ,1007,-24,白银
20260127,ag2602,4,银河期货  ,6538,-3381,宏源期货  ,1041,-92,中财期货  ,846,315,白银
20260127,ag2602,5,东证期货  ,6506,-10411,东证期货  ,1000,-727,国泰君安  ,738,-715,白银
20260127,ag2602,6,中泰期货  ,5796,1433,银河期货  ,635,-1721,东证期货  ,734,-687,白银
20260127,ag2602,7,华泰期货  ,5621,-5441,华泰期货  ,424,-142,建信期货  ,715,-190,白银
20260127,ag2602,8,浙商期货  ,4140,-3476,国投期货  ,419,-71,浙商期货  ,615,70,白银
20260127,ag2602,9,国信期货  ,3859,-721,一德期货  ,414,-121,广发期货  ,602,-91,白银
20260127,ag2602,10,南华期货  ,3231,-899,国海良时  ,397,-531,齐盛期货  ,544,-461,白银
20260127,ag2602,11,华闻期货  ,2871,-664,东吴期货  ,388,-117,福能期货  ,401,-94,白银
20260127,ag2602,12,平安期货  ,2668,-210,申万期货  ,377,-307,银河期货  ,389,-499,白银
20260127,ag2602,13,中信建投  ,2585,-2768,建信期货  ,365,-100,华泰期货  ,383,-153,白银
