DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260721,agall,-1,期货公司会员/境外特殊经纪参与者,2144277,-135431,期货公司会员/境外特殊经纪参与者,474539,8361,期货公司会员/境外特殊经纪参与者,360784,5246,白银
20260721,agall,0,非期货公司会员/境外特殊非经纪参与者,15547,1981,非期货公司会员/境外特殊非经纪参与者,37252,-927,非期货公司会员/境外特殊非经纪参与者,151007,2188,白银
20260721,ag2608,1,国泰君安,77484,-38974,国泰君安,10543,-2476,中信期货,14567,-2214,白银
20260721,ag2608,2,中信期货,54322,-21741,中信期货,9824,-862,国泰君安,6541,-2401,白银
20260721,ag2608,3,东证期货,27068,-11999,银河期货,7163,-418,金瑞期货,5902,-310,白银
20260721,ag2608,4,中泰期货,26048,1040,国投期货,5804,-632,华鑫期货,4414,-171,白银
20260721,ag2608,5,广发期货,25890,-9333,方正中期,5397,-1141,华泰期货,3288,-1917,白银
20260721,ag2608,6,华泰期货,22413,-7245,东证期货,4771,-613,广发期货,3032,-766,白银
20260721,ag2608,7,海通期货,18959,-4138,平安期货,4431,-1224,东证期货,3024,-411,白银
20260721,ag2608,8,银河期货,17539,-14600,广发期货,3709,-620,银河期货,2868,-742,白银
20260721,ag2608,9,国信期货,16327,-9929,中信建投,3574,-161,中银期货,2534,-30,白银
20260721,ag2608,10,方正中期,11783,-6545,华泰期货,3521,-837,南华期货,2237,-43,白银
20260721,ag2608,11,浙商期货,10590,-764,永安期货,3443,-441,国投期货,2019,-539,白银
20260721,ag2608,12,东方财富,10240,-5841,光大期货,2627,-139,宝城期货,1897,-149,白银
20260721,ag2608,13,中信建投,9952,-4974,招商期货,2205,-499,宏源期货,1895,-1815,白银
20260721,ag2608,14,五矿期货,9121,-1441,东方财富,2204,-562,方正中期,1617,184,白银
20260721,ag2608,15,平安期货,6590,-3987,中泰期货,2113,-376,中粮期货,1500,32,白银
20260721,ag2608,16,宏源期货,6156,-2584,中财期货,2017,716,东方财富,1495,84,白银
20260721,ag2608,17,瑞达期货,6029,-2084,南华期货,1996,-218,平安期货,1447,457,白银
20260721,ag2608,18,徽商期货,5507,-4881,国贸期货,1936,227,中泰期货,1434,10,白银
20260721,ag2608,19,南华期货,5315,-2377,申万期货,1834,271,五矿期货,1350,184,白银
20260721,ag2608,20,民生期货,5205,-1082,国信期货,1551,-130,中信建投,1171,48,白银
20260721,ag2608,999,,372538,-153479,,80663,-10135,,64232,-10509,白银
20260721,ag2610,1,国泰君安,222961,3372,国泰君安,15813,3788,中信期货,26567,3445,白银
20260721,ag2610,2,中信期货,139003,12197,中信期货,13249,2178,国泰君安,14189,1393,白银
20260721,ag2610,3,东证期货,69145,6752,银河期货,11839,311,银河期货,11162,1236,白银
20260721,ag2610,4,广发期货,66853,-1641,东证期货,11225,3021,东证期货,9674,1196,白银
20260721,ag2610,5,华泰期货,60962,13038,国投期货,11087,-29,宏源期货,8797,1564,白银
20260721,ag2610,6,中泰期货,45525,6099,华泰期货,7397,-1348,中银期货,8660,3,白银
20260721,ag2610,7,银河期货,44861,-6561,平安期货,7091,577,金瑞期货,5669,170,白银
20260721,ag2610,8,国信期货,38380,-2572,广发期货,7004,59,华泰期货,5192,1602,白银
20260721,ag2610,9,海通期货,36956,4766,金瑞期货,6608,71,永安期货,4864,-671,白银
20260721,ag2610,10,徽商期货,33991,4868,国元期货,5892,-203,浙商期货,3846,535,白银
20260721,ag2610,11,中信建投,31938,923,方正中期,4759,64,广发期货,3836,966,白银
20260721,ag2610,12,方正中期,28522,1345,东亚期货,3912,-89,光大期货,3638,-844,白银
20260721,ag2610,13,东方财富,27066,5324,中信建投,3890,145,方正中期,3570,48,白银
20260721,ag2610,14,宏源期货,20416,208,高盛期货,3728,639,云晨期货,3527,448,白银
20260721,ag2610,15,华闻期货,20195,2600,永安期货,3348,649,中信建投,3404,629,白银
20260721,ag2610,16,浙商期货,17575,908,中财期货,3100,1117,平安期货,2893,1357,白银
20260721,ag2610,17,华安期货,16451,1745,光大期货,2815,91,瑞达期货,2614,-518,白银
20260721,ag2610,18,瑞达期货,15930,2034,东吴期货,2815,1091,高盛期货,2564,-189,白银
20260721,ag2610,19,平安期货,15376,3940,海通期货,2737,741,南华期货,2503,192,白银
20260721,ag2610,20,国元期货,14958,1253,申万期货,2601,429,海通期货,2341,553,白银
20260721,ag2610,999,,967064,60598,,130910,13302,,129510,13115,白银
20260721,ag2612,1,国泰君安,18471,-3147,银河期货,6222,107,中信期货,11321,96,白银
20260721,ag2612,2,中信期货,12184,-650,铜冠金源,5979,158,东证期货,6161,521,白银
20260721,ag2612,3,中泰期货,7441,-464,金瑞期货,5092,-300,金瑞期货,4647,-110,白银
20260721,ag2612,4,东证期货,6990,81,东证期货,5071,-63,铜冠金源,3217,-124,白银
20260721,ag2612,5,华泰期货,5510,339,国投期货,4569,80,国泰君安,2750,56,白银
20260721,ag2612,6,广发期货,5265,-436,国泰君安,4380,413,方正中期,2192,105,白银
20260721,ag2612,7,浙商期货,3557,-611,中信建投,3648,19,五矿期货,1557,-175,白银
20260721,ag2612,8,银河期货,3192,-2395,华泰期货,3561,55,云晨期货,1424,60,白银
20260721,ag2612,9,海通期货,3134,1056,中信期货,3416,152,浙商期货,1378,470,白银
20260721,ag2612,10,国信期货,2157,-1240,平安期货,3357,164,银河期货,1345,111,白银
20260721,ag2612,11,瑞达期货,2121,-553,广发期货,3070,88,中辉期货,1279,31,白银
20260721,ag2612,12,南华期货,2019,41,国元期货,3014,-5,中粮期货,1264,119,白银
20260721,ag2612,13,金瑞期货,1896,-184,东亚期货,2107,133,招商期货,1066,-16,白银
20260721,ag2612,14,五矿期货,1620,-156,光大期货,1631,6,齐盛期货,1010,3,白银
20260721,ag2612,15,东方财富,1486,-318,齐盛期货,1627,26,申万期货,1010,-94,白银
20260721,ag2612,16,中信建投,1342,-199,方正中期,1522,134,东亚期货,986,-211,白银
20260721,ag2612,17,东吴期货,1332,280,宏源期货,1272,-8,中国国际,849,1,白银
20260721,ag2612,18,方正中期,1137,-757,东吴期货,1268,680,广发期货,750,61,白银
20260721,ag2612,19,中财期货,995,813,中泰期货,1190,181,瑞达期货,741,50,白银
20260721,ag2612,20,平安期货,985,-409,中财期货,1067,809,金元期货,697,-2,白银
20260721,ag2612,999,,82834,-8909,,63063,2829,,45644,952,白银
