DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260115,agall,-1,期货公司会员/境外特殊经纪参与者,6220089,787957,期货公司会员/境外特殊经纪参与者,724172,4291,期货公司会员/境外特殊经纪参与者,583498,4090,白银
20260115,agall,0,非期货公司会员/境外特殊非经纪参与者,14005,-3639,非期货公司会员/境外特殊非经纪参与者,19409,790,非期货公司会员/境外特殊非经纪参与者,160083,991,白银
20260115,ag2601,1,浙商期货  ,112,-56,中信期货  ,850,0,海证期货  ,308,0,白银
20260115,ag2601,2,中财期货  ,66,44,广发期货  ,174,-22,国泰君安  ,302,0,白银
20260115,ag2601,3,新湖期货  ,32,-60,五矿期货  ,152,0,山金期货  ,194,0,白银
20260115,ag2601,4,广发期货  ,26,-2,中银期货  ,70,0,国投期货  ,156,0,白银
20260115,ag2601,5,国泰君安  ,8,8,中财期货  ,66,66,新湖期货  ,124,32,白银
20260115,ag2601,6,创元期货  ,8,8,华安期货  ,66,0,金瑞期货  ,118,4,白银
20260115,ag2601,7,金瑞期货  ,4,0,国泰君安  ,38,-8,建信期货  ,110,0,白银
20260115,ag2601,8,,,,铜冠金源  ,28,0,渤海期货  ,62,0,白银
20260115,ag2601,9,,,,国投期货  ,12,0,南华期货  ,44,0,白银
20260115,ag2601,10,,,,融达期货  ,4,0,国元期货  ,28,0,白银
20260115,ag2601,11,,,,海证期货  ,2,0,中信期货  ,14,0,白银
20260115,ag2601,12,,,,东证期货  ,2,0,中信建投  ,10,0,白银
20260115,ag2601,13,,,,徽商期货  ,2,0,,,,白银
20260115,ag2601,14,,,,华泰期货  ,2,0,,,,白银
20260115,ag2601,15,,,,大有期货  ,2,0,,,,白银
20260115,ag2601,999,,256,-58,,1470,36,,1470,36,白银
20260115,ag2602,1,中信期货  ,25334,1632,中信期货  ,9243,254,中信期货  ,6721,-307,白银
20260115,ag2602,2,国泰君安  ,21565,-2681,国泰君安  ,4565,-323,金瑞期货  ,6626,19,白银
20260115,ag2602,3,华泰期货  ,21487,1756,银河期货  ,3546,-35,银河期货  ,2208,-108,白银
20260115,ag2602,4,东证期货  ,20199,-4142,广发期货  ,2892,-599,五矿期货  ,2047,-225,白银
20260115,ag2602,5,中泰期货  ,14466,-1700,东证期货  ,2776,-319,平安期货  ,1954,-260,白银
20260115,ag2602,6,国信期货  ,12928,1619,平安期货  ,1546,-52,浙商期货  ,1880,-18,白银
20260115,ag2602,7,广发期货  ,12252,-234,南华期货  ,1492,74,国泰君安  ,1840,103,白银
20260115,ag2602,8,银河期货  ,11852,1935,光大期货  ,1470,53,国投期货  ,1674,107,白银
20260115,ag2602,9,津投期货  ,11177,2774,永安期货  ,1188,-277,齐盛期货  ,1652,-410,白银
20260115,ag2602,10,浙商期货  ,11030,1319,华泰期货  ,1102,-63,东证期货  ,1467,-123,白银
20260115,ag2602,11,平安期货  ,6434,239,中信建投  ,1098,126,方正中期  ,1306,-8,白银
20260115,ag2602,12,海通期货  ,6274,-973,铜冠金源  ,1092,-275,广发期货  ,1252,-353,白银
20260115,ag2602,13,南华期货  ,5299,1463,申万期货  ,1049,-75,光大期货  ,1245,-253,白银
20260115,ag2602,14,国投期货  ,5058,-861,五矿期货  ,997,-28,中粮期货  ,1148,66,白银
20260115,ag2602,15,方正中期  ,4626,-148,招商期货  ,878,104,华泰期货  ,1124,-364,白银
20260115,ag2602,16,中信建投  ,4495,-128,国投期货  ,834,62,海通期货  ,1112,-686,白银
20260115,ag2602,17,华闻期货  ,4335,1035,海通期货  ,795,-288,云晨期货  ,1059,-468,白银
20260115,ag2602,18,申万期货  ,4275,-223,方正中期  ,780,-80,中信建投  ,1055,-375,白银
20260115,ag2602,19,东方财富  ,4245,-62,国海良时  ,740,-166,建信期货  ,985,229,白银
20260115,ag2602,20,瑞达期货  ,4083,128,建信期货  ,720,-87,中泰期货  ,927,104,白银
