DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260601,agall,-1,期货公司会员/境外特殊经纪参与者,2025470,-476678,期货公司会员/境外特殊经纪参与者,461051,3201,期货公司会员/境外特殊经纪参与者,313692,2199,白银
20260601,agall,0,非期货公司会员/境外特殊非经纪参与者,7724,-10020,非期货公司会员/境外特殊非经纪参与者,15987,707,非期货公司会员/境外特殊非经纪参与者,163346,1709,白银
20260601,ag2606,1,兴证期货,1613,147,银河期货,1650,-15,中信期货,2542,-76,白银
20260601,ag2606,2,国泰君安,1400,-7730,国泰君安,1396,-104,五矿期货,1046,-8,白银
20260601,ag2606,3,国贸期货,1370,-1045,中信期货,1156,-95,金瑞期货,1016,-202,白银
20260601,ag2606,4,中信期货,1119,-12481,国投期货,828,-2,东证期货,976,10,白银
20260601,ag2606,5,中辉期货,964,327,平安期货,820,-29,中粮期货,962,0,白银
20260601,ag2606,6,东证期货,693,-2156,齐盛期货,792,-190,国投期货,630,-8,白银
20260601,ag2606,7,华泰期货,566,-7353,一德期货,730,-1,南华期货,594,0,白银
20260601,ag2606,8,中泰期货,543,-8155,方正中期,604,-45,方正中期,548,-35,白银
20260601,ag2606,9,华闻期货,472,-277,中信建投,530,-75,瑞达期货,478,0,白银
20260601,ag2606,10,齐盛期货,390,-775,东海期货,488,-16,长江期货,420,58,白银
20260601,ag2606,11,广发期货,388,-4527,东方财富,392,-40,银河期货,350,-64,白银
20260601,ag2606,12,长江期货,373,-618,广发期货,388,-90,平安期货,322,-12,白银
20260601,ag2606,13,瑞达期货,366,-639,光大期货,382,-30,广发期货,302,-26,白银
20260601,ag2606,14,中信建投,327,-1253,东证期货,348,-71,国泰君安,280,4,白银
20260601,ag2606,15,渤海期货,300,-222,金瑞期货,318,-4,新湖期货,262,-24,白银
20260601,ag2606,16,徽商期货,267,-646,南华期货,278,-28,格林大华,246,0,白银
20260601,ag2606,17,国金期货,266,-341,华泰期货,272,-138,紫金天风,192,-54,白银
20260601,ag2606,18,银河期货,263,-7835,山金期货,244,-37,国元期货,138,-14,白银
20260601,ag2606,19,方正中期,256,-2296,招商期货,238,-8,华泰期货,102,-48,白银
20260601,ag2606,20,创元期货,248,-451,徽商期货,206,-92,光大期货,96,-2,白银
20260601,ag2606,999,,12184,-58326,,12060,-1110,,11502,-501,白银
20260601,ag2608,1,国泰君安,201815,-83512,国泰君安,21584,-298,中信期货,21658,-731,白银
20260601,ag2608,2,中信期货,152192,-29965,中信期货,17123,-557,东证期货,17707,-805,白银
