DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260130,agall,-1,期货公司会员/境外特殊经纪参与者,5999774,2400327,期货公司会员/境外特殊经纪参与者,635855,-33936,期货公司会员/境外特殊经纪参与者,504167,-30448,白银
20260130,agall,0,非期货公司会员/境外特殊非经纪参与者,19888,-555,非期货公司会员/境外特殊非经纪参与者,21838,316,非期货公司会员/境外特殊非经纪参与者,153526,-3172,白银
20260130,ag2602,1,中信期货  ,6433,-1208,中信期货  ,2139,-171,中信期货  ,1143,-360,白银
20260130,ag2602,2,广发期货  ,5941,2634,东证期货  ,743,203,中粮期货  ,654,-7,白银
20260130,ag2602,3,中泰期货  ,3547,211,国泰君安  ,562,-136,五矿期货  ,560,185,白银
20260130,ag2602,4,东证期货  ,3030,1143,一德期货  ,536,184,金瑞期货  ,560,-252,白银
20260130,ag2602,5,渤海期货  ,2847,995,中信建投  ,510,0,光大期货  ,358,-83,白银
20260130,ag2602,6,银河期货  ,2778,1027,银河期货  ,448,-132,国投期货  ,186,46,白银
20260130,ag2602,7,中信建投  ,1873,544,方正中期  ,414,-72,国泰君安  ,184,-392,白银
20260130,ag2602,8,华泰期货  ,1639,-1338,广发期货  ,368,-256,华泰期货  ,172,-386,白银
20260130,ag2602,9,光大期货  ,1493,628,兴业期货  ,318,-20,永安期货  ,94,-26,白银
20260130,ag2602,10,平安期货  ,1385,550,华鑫期货  ,304,290,东证期货  ,78,-473,白银
20260130,ag2602,11,国泰君安  ,1342,-2458,华安期货  ,256,-5,广发期货  ,78,-261,白银
20260130,ag2602,12,中辉期货  ,1260,739,国海良时  ,210,190,建信期货  ,76,-97,白银
20260130,ag2602,13,申万期货  ,1217,496,申万期货  ,183,84,浙商期货  ,60,29,白银
20260130,ag2602,14,国投期货  ,1156,2,中银期货  ,182,-8,招商期货  ,58,-7,白银
20260130,ag2602,15,五矿期货  ,1074,866,五矿期货  ,160,79,方正中期  ,56,-45,白银
20260130,ag2602,16,海证期货  ,885,657,徽商期货  ,140,-28,国新国证  ,56,-2,白银
20260130,ag2602,17,方正中期  ,857,-343,创元期货  ,130,-27,东海期货  ,40,-66,白银
20260130,ag2602,18,建信期货  ,671,-866,平安期货  ,127,-18,平安期货  ,39,-103,白银
20260130,ag2602,19,东亚期货  ,668,563,红塔期货  ,104,100,东方财富  ,36,-81,白银
20260130,ag2602,20,国海良时  ,644,173,东亚期货  ,98,68,中信建投  ,34,-109,白银
20260130,ag2602,999,,40740,5015,,7932,325,,4522,-2490,白银
20260130,ag2604,1,国泰君安  ,289054,108635,中信期货  ,27390,-1302,中信期货  ,36868,-562,白银
20260130,ag2604,2,中信期货  ,194571,84425,国泰君安  ,20536,-2985,国泰君安  ,17676,1102,白银
20260130,ag2604,3,东证期货  ,120957,58646,银河期货  ,10578,-1256,东证期货  ,10317,-1771,白银
20260130,ag2604,4,广发期货  ,100343,36811,东证期货  ,10554,-893,金瑞期货  ,9439,-1496,白银
20260130,ag2604,5,银河期货  ,99747,50129,华泰期货  ,10489,-1794,银河期货  ,9260,-1935,白银
20260130,ag2604,6,中信建投  ,90400,46425,中信建投  ,9893,-975,五矿期货  ,7104,-527,白银
