DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260211,agall,-1,期货公司会员/境外特殊经纪参与者,2166092,-358745,期货公司会员/境外特殊经纪参与者,525690,-2552,期货公司会员/境外特殊经纪参与者,442420,-2050,白银
20260211,agall,0,非期货公司会员/境外特殊非经纪参与者,2022,-5769,非期货公司会员/境外特殊非经纪参与者,30295,-56,非期货公司会员/境外特殊非经纪参与者,113565,-558,白银
20260211,ag2602,1,银河期货  ,462,440,中信期货  ,2318,104,中信期货  ,152,0,白银
20260211,ag2602,2,东证期货  ,260,152,华安期货  ,900,0,华泰期货  ,118,0,白银
20260211,ag2602,3,光大期货  ,144,-76,瑞达期货  ,490,88,建信期货  ,114,100,白银
20260211,ag2602,4,中信期货  ,104,12,东证期货  ,418,60,方正中期  ,16,0,白银
20260211,ag2602,5,建信期货  ,100,100,红塔期货  ,350,0,海证期货  ,2,0,白银
20260211,ag2602,6,创元期货  ,94,34,五矿期货  ,286,20,,,,白银
20260211,ag2602,7,瑞达期货  ,88,88,中信建投  ,284,0,,,,白银
20260211,ag2602,8,徽商期货  ,62,62,兴业期货  ,230,-2,,,,白银
20260211,ag2602,9,中粮期货  ,60,60,国元期货  ,212,0,,,,白银
20260211,ag2602,10,国新国证  ,54,26,物产中大  ,212,2,,,,白银
20260211,ag2602,11,国信期货  ,48,24,申万期货  ,192,8,,,,白银
20260211,ag2602,12,国泰君安  ,46,-184,中粮期货  ,186,60,,,,白银
20260211,ag2602,13,兴证期货  ,26,2,金瑞期货  ,182,0,,,,白银
20260211,ag2602,14,宝城期货  ,24,24,广发期货  ,158,2,,,,白银
20260211,ag2602,15,五矿期货  ,20,-2,创元期货  ,146,-6,,,,白银
20260211,ag2602,16,国贸期货  ,20,20,中银期货  ,114,-4,,,,白银
20260211,ag2602,17,南华期货  ,18,18,铜冠金源  ,84,0,,,,白银
20260211,ag2602,18,新湖期货  ,12,12,国贸期货  ,76,20,,,,白银
20260211,ag2602,19,浙商期货  ,12,12,方正中期  ,74,0,,,,白银
20260211,ag2602,20,招商期货  ,12,12,光大期货  ,74,0,,,,白银
20260211,ag2602,999,,1666,836,,6986,352,,402,100,白银
20260211,ag2604,1,国泰君安  ,97543,-18346,国泰君安  ,19293,616,中信期货  ,26668,-2049,白银
20260211,ag2604,2,中信期货  ,85006,-18759,中信期货  ,18156,-63,国泰君安  ,16077,-1681,白银
20260211,ag2604,3,东证期货  ,41758,-4002,银河期货  ,9764,-469,银河期货  ,11420,82,白银
20260211,ag2604,4,银河期货  ,37242,-13653,东证期货  ,9061,733,东证期货  ,11124,1222,白银
20260211,ag2604,5,中信建投  ,30279,-3142,华泰期货  ,6310,526,金瑞期货  ,7956,-127,白银
20260211,ag2604,6,广发期货  ,30173,-12559,海通期货  ,6153,421,华泰期货  ,5975,-516,白银
20260211,ag2604,7,东方财富  ,28509,-4270,光大期货  ,6090,-553,云晨期货  ,5753,-375,白银
20260211,ag2604,8,中泰期货  ,27416,-2246,中信建投  ,5925,-658,五矿期货  ,4980,193,白银
20260211,ag2604,9,华泰期货  ,25912,-7000,国投期货  ,5524,-98,中财期货  ,4928,-851,白银
20260211,ag2604,10,海通期货  ,21808,-7583,广发期货  ,5197,27,光大期货  ,4587,-9,白银
20260211,ag2604,11,平安期货  ,21205,-6711,平安期货  ,4499,-486,广发期货  ,4517,168,白银
20260211,ag2604,12,方正中期  ,21074,-4529,方正中期  ,4100,-375,中泰期货  ,4253,-323,白银
20260211,ag2604,13,国信期货  ,21017,-6699,永安期货  ,4032,895,平安期货  ,3442,327,白银
20260211,ag2604,14,徽商期货  ,17771,-3678,金瑞期货  ,3839,-253,南华期货  ,3034,123,白银
20260211,ag2604,15,宝城期货  ,16958,-4738,民生期货  ,3380,-171,中银期货  ,2961,32,白银
20260211,ag2604,16,光大期货  ,13886,-3841,申万期货  ,3125,253,海通期货  ,2704,5,白银
20260211,ag2604,17,东吴期货  ,13670,-958,东吴期货  ,3094,40,齐盛期货  ,2360,-285,白银
20260211,ag2604,18,华闻期货  ,13543,-3612,国元期货  ,3024,-823,中粮期货  ,2351,311,白银
20260211,ag2604,19,招商期货  ,13436,-2400,南华期货  ,2810,48,方正中期  ,2328,27,白银
20260211,ag2604,20,中辉期货  ,12649,-2821,中泰期货  ,2697,-301,中信建投  ,2176,-79,白银
20260211,ag2604,999,,590855,-131547,,126073,-691,,129594,-3805,白银
20260211,ag2605,1,国泰君安  ,50287,-4484,中信期货  ,3198,-304,中财期货  ,6951,49,白银
20260211,ag2605,2,中信期货  ,32237,-757,东证期货  ,1971,4,中信期货  ,5592,345,白银
20260211,ag2605,3,银河期货  ,20365,-6771,国泰君安  ,1567,229,东证期货  ,3995,67,白银
20260211,ag2605,4,广发期货  ,16779,-4529,银河期货  ,1353,-61,五矿期货  ,1553,21,白银
20260211,ag2605,5,东证期货  ,13129,-3848,东亚期货  ,1335,117,广州期货  ,518,1,白银
20260211,ag2605,6,国信期货  ,11721,970,华泰期货  ,1292,-20,西南期货  ,411,0,白银
20260211,ag2605,7,华泰期货  ,10412,-1238,申万期货  ,1264,133,广发期货  ,377,-63,白银
20260211,ag2605,8,中信建投  ,8286,593,金瑞期货  ,1257,790,华泰期货  ,274,-38,白银
20260211,ag2605,9,海通期货  ,7254,-779,五矿期货  ,1250,-181,国泰君安  ,272,-196,白银
20260211,ag2605,10,徽商期货  ,7214,-551,国投期货  ,957,184,方正中期  ,211,27,白银
20260211,ag2605,11,中泰期货  ,7119,-2047,广发期货  ,864,86,东海期货  ,151,12,白银
20260211,ag2605,12,浙商期货  ,7010,255,东吴期货  ,828,-47,中信建投  ,148,30,白银
20260211,ag2605,13,华闻期货  ,6408,-1682,中信建投  ,691,-186,齐盛期货  ,129,-145,白银
20260211,ag2605,14,瑞达期货  ,5421,-647,中泰期货  ,542,7,海通期货  ,121,-8,白银
20260211,ag2605,15,南华期货  ,5211,-241,兴证期货  ,522,228,银河期货  ,111,-92,白银
20260211,ag2605,16,方正中期  ,4633,-96,浙商期货  ,514,19,国信期货  ,104,20,白银
20260211,ag2605,17,东吴期货  ,3819,534,海证期货  ,505,-4,永安期货  ,93,30,白银
20260211,ag2605,18,华安期货  ,3688,-1886,方正中期  ,451,-76,中泰期货  ,93,24,白银
20260211,ag2605,19,宝城期货  ,3576,-377,国信期货  ,381,-83,华鑫期货  ,91,-15,白银
20260211,ag2605,20,光大期货  ,3338,552,瑞达期货  ,372,0,徽商期货  ,81,20,白银
20260211,ag2605,999,,227907,-27029,,21114,835,,21276,89,白银
20260211,ag2606,1,国泰君安  ,64730,-6908,国投期货  ,8396,-1,中信期货  ,20016,282,白银
20260211,ag2606,2,中信期货  ,49313,-7372,华泰期货  ,7599,575,国泰君安  ,9609,1056,白银
20260211,ag2606,3,银河期货  ,24227,-7446,中信期货  ,7509,-85,东证期货  ,9385,740,白银
20260211,ag2606,4,东证期货  ,22228,-2325,金瑞期货  ,6416,88,五矿期货  ,5865,4,白银
20260211,ag2606,5,广发期货  ,20393,-4671,国元期货  ,5924,39,中财期货  ,5832,30,白银
20260211,ag2606,6,华泰期货  ,16562,-5364,东证期货  ,5807,470,金瑞期货  ,4890,-189,白银
20260211,ag2606,7,国信期货  ,15410,-1538,广发期货  ,5332,-36,银河期货  ,4172,119,白银
20260211,ag2606,8,华闻期货  ,13083,-3303,国泰君安  ,4730,196,方正中期  ,2548,280,白银
20260211,ag2606,9,方正中期  ,12789,1142,银河期货  ,4562,-124,中粮期货  ,2404,45,白银
20260211,ag2606,10,海通期货  ,12652,-3495,永安期货  ,4305,827,南华期货  ,2259,200,白银
20260211,ag2606,11,中泰期货  ,12481,-4500,方正中期  ,3364,-173,云晨期货  ,2208,-1,白银
20260211,ag2606,12,徽商期货  ,12081,-394,中信建投  ,3087,-241,东亚期货  ,1862,172,白银
20260211,ag2606,13,中信建投  ,9770,-1842,平安期货  ,2895,-103,铜冠金源  ,1568,99,白银
20260211,ag2606,14,中辉期货  ,8542,423,申万期货  ,2816,222,海通期货  ,1531,-148,白银
20260211,ag2606,15,浙商期货  ,8290,340,中泰期货  ,2678,-94,广发期货  ,1357,27,白银
20260211,ag2606,16,东方财富  ,8207,-1375,光大期货  ,2265,75,中辉期货  ,1327,49,白银
20260211,ag2606,17,国元期货  ,7974,-116,铜冠金源  ,2093,-114,华泰期货  ,1286,89,白银
20260211,ag2606,18,天富期货  ,7434,283,宏源期货  ,1865,276,中国国际  ,1157,60,白银
20260211,ag2606,19,东吴期货  ,7091,500,东吴期货  ,1661,151,齐盛期货  ,1110,302,白银
20260211,ag2606,20,南华期货  ,6656,-2546,国信期货  ,1444,-99,永安期货  ,1104,-40,白银
20260211,ag2606,999,,339913,-50507,,84748,1849,,81490,3176,白银
20260211,ag2608,1,国泰君安  ,21086,-5402,中信期货  ,5142,440,东证期货  ,6399,84,白银
20260211,ag2608,2,中信期货  ,20585,1629,国投期货  ,4922,16,中财期货  ,5733,7,白银
20260211,ag2608,3,银河期货  ,10720,-5630,华泰期货  ,3875,69,中信期货  ,3745,109,白银
20260211,ag2608,4,华泰期货  ,10673,1121,银河期货  ,3071,-99,金瑞期货  ,2664,401,白银
20260211,ag2608,5,国信期货  ,8007,1411,国泰君安  ,2948,216,五矿期货  ,2600,-114,白银
20260211,ag2608,6,东证期货  ,7332,-1226,国元期货  ,2786,-8,银河期货  ,1268,61,白银
20260211,ag2608,7,中泰期货  ,7169,516,广发期货  ,2463,142,国泰君安  ,945,-28,白银
20260211,ag2608,8,广发期货  ,6101,-1923,金瑞期货  ,2195,58,海通期货  ,917,-4,白银
20260211,ag2608,9,浙商期货  ,5707,57,东证期货  ,2097,0,大越期货  ,907,1,白银
20260211,ag2608,10,海通期货  ,5564,548,平安期货  ,1274,125,申万期货  ,841,7,白银
20260211,ag2608,11,华闻期货  ,5239,-2097,中金财富  ,896,15,东亚期货  ,683,1,白银
20260211,ag2608,12,南华期货  ,4234,53,中信建投  ,796,86,广发期货  ,603,-15,白银
20260211,ag2608,13,民生期货  ,3566,1054,方正中期  ,755,-58,华鑫期货  ,569,-37,白银
20260211,ag2608,14,徽商期货  ,3173,-596,兴证期货  ,679,140,齐盛期货  ,550,34,白银
20260211,ag2608,15,中信建投  ,2833,51,申万期货  ,639,-23,云晨期货  ,498,-3,白银
20260211,ag2608,16,方正中期  ,2726,606,永安期货  ,605,-22,方正中期  ,437,220,白银
20260211,ag2608,17,国元期货  ,2705,-475,民生期货  ,604,224,恒力期货  ,413,2,白银
20260211,ag2608,18,瑞达期货  ,2619,-1001,国新国证  ,602,-1,国贸期货  ,333,45,白银
20260211,ag2608,19,光大期货  ,2486,-53,五矿期货  ,496,94,中辉期货  ,315,43,白银
20260211,ag2608,20,东方财富  ,2472,424,宏源期货  ,465,-40,中粮期货  ,312,17,白银
20260211,ag2608,999,,134997,-10933,,37310,1374,,30732,831,白银
20260211,ag2610,1,国泰君安  ,4030,-136,中信期货  ,3696,-317,东证期货  ,5211,-2,白银
20260211,ag2610,2,浙商期货  ,3076,-683,广发期货  ,3276,-63,中财期货  ,4513,3,白银
20260211,ag2610,3,中信期货  ,2692,-267,国泰君安  ,2365,314,恒力期货  ,2462,1,白银
20260211,ag2610,4,东证期货  ,2346,-1717,银河期货  ,1968,183,中信期货  ,1253,147,白银
20260211,ag2610,5,国信期货  ,1880,-343,华泰期货  ,1243,-3,申万期货  ,1033,13,白银
20260211,ag2610,6,华泰期货  ,1535,69,平安期货  ,1095,-7,海通期货  ,809,3,白银
20260211,ag2610,7,银河期货  ,1491,-1651,国海良时  ,539,25,国泰君安  ,499,-6,白银
20260211,ag2610,8,华闻期货  ,1101,207,中信建投  ,520,-63,云晨期货  ,447,0,白银
20260211,ag2610,9,中泰期货  ,872,-468,国元期货  ,474,3,东亚期货  ,403,-21,白银
20260211,ag2610,10,广发期货  ,831,-638,永安期货  ,471,-1,安粮期货  ,306,-1,白银
20260211,ag2610,11,海通期货  ,797,-350,方正中期  ,402,31,广发期货  ,287,32,白银
20260211,ag2610,12,渤海期货  ,495,-201,港信期货  ,400,0,东吴期货  ,203,2,白银
20260211,ag2610,13,中辉期货  ,456,-105,宏源期货  ,396,-16,广州期货  ,203,1,白银
20260211,ag2610,14,中银期货  ,453,151,东证期货  ,385,-18,银河期货  ,163,-22,白银
20260211,ag2610,15,瑞达期货  ,446,-152,东吴期货  ,376,-2,中粮期货  ,144,-330,白银
20260211,ag2610,16,永安期货  ,423,93,申万期货  ,332,-34,华鑫期货  ,137,1,白银
20260211,ag2610,17,国联期货  ,369,245,中原期货  ,282,6,浙商期货  ,113,6,白银
20260211,ag2610,18,中粮期货  ,362,353,兴证期货  ,271,83,大越期货  ,107,0,白银
20260211,ag2610,19,宏源期货  ,339,42,光大期货  ,247,-11,东海期货  ,94,-11,白银
20260211,ag2610,20,南华期货  ,316,314,东亚期货  ,246,-60,国信期货  ,86,12,白银
20260211,ag2610,999,,24310,-5237,,18984,50,,18473,-172,白银
20260211,ag2612,1,东证期货  ,3603,-380,中信期货  ,4504,-214,中财期货  ,7414,5,白银
20260211,ag2612,2,国泰君安  ,3557,-140,银河期货  ,3036,60,东证期货  ,2572,177,白银
20260211,ag2612,3,浙商期货  ,3345,72,国泰君安  ,2680,298,铜冠金源  ,2421,0,白银
20260211,ag2612,4,华泰期货  ,2480,-1458,平安期货  ,2235,-4,国泰君安  ,1704,45,白银
20260211,ag2612,5,中信期货  ,2475,-137,东证期货  ,1608,-440,东亚期货  ,1461,1,白银
20260211,ag2612,6,国信期货  ,1761,-676,广发期货  ,1515,-13,云晨期货  ,466,0,白银
20260211,ag2612,7,银河期货  ,1543,-1626,中信建投  ,1382,-41,永安期货  ,458,-1,白银
20260211,ag2612,8,中泰期货  ,976,-252,国元期货  ,1020,14,物产中大  ,405,1,白银
20260211,ag2612,9,海通期货  ,745,-388,铜冠金源  ,882,71,五矿期货  ,384,-204,白银
20260211,ag2612,10,广发期货  ,711,-475,华源期货  ,804,1,申万期货  ,344,-29,白银
20260211,ag2612,11,五矿期货  ,689,253,金瑞期货  ,781,99,国信期货  ,329,-11,白银
20260211,ag2612,12,华闻期货  ,647,-235,新湖期货  ,766,7,大越期货  ,231,0,白银
20260211,ag2612,13,中辉期货  ,587,88,东吴期货  ,690,-24,中信期货  ,209,-25,白银
20260211,ag2612,14,南华期货  ,553,-13,华泰期货  ,645,42,华泰期货  ,184,28,白银
20260211,ag2612,15,中信建投  ,520,137,齐盛期货  ,540,-53,广发期货  ,180,-54,白银
20260211,ag2612,16,瑞达期货  ,469,-217,申万期货  ,384,3,华西期货  ,166,1,白银
20260211,ag2612,17,国贸期货  ,411,-65,国信期货  ,381,60,国贸期货  ,159,-1,白银
20260211,ag2612,18,东方财富  ,399,32,光大期货  ,357,3,银河期货  ,152,-3,白银
20260211,ag2612,19,方正中期  ,338,-3,东方财富  ,356,6,中信建投  ,139,-13,白银
20260211,ag2612,20,光大期货  ,287,-98,国投期货  ,355,18,恒力期货  ,135,63,白银
20260211,ag2612,999,,26096,-5581,,24921,-107,,19513,-20,白银
