DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260529,agall,-1,期货公司会员/境外特殊经纪参与者,2502148,115149,期货公司会员/境外特殊经纪参与者,457850,-14786,期货公司会员/境外特殊经纪参与者,311493,-14666,白银
20260529,agall,0,非期货公司会员/境外特殊非经纪参与者,17744,8579,非期货公司会员/境外特殊非经纪参与者,15280,-733,非期货公司会员/境外特殊非经纪参与者,161637,-853,白银
20260529,ag2606,1,中信期货,13600,-12758,银河期货,1665,-351,中信期货,2618,-778,白银
20260529,ag2606,2,国泰君安,9130,-12225,国泰君安,1500,-190,金瑞期货,1218,-308,白银
20260529,ag2606,3,中泰期货,8698,-2337,中信期货,1251,-776,五矿期货,1054,-190,白银
20260529,ag2606,4,银河期货,8098,4024,齐盛期货,982,-235,东证期货,966,-261,白银
20260529,ag2606,5,华泰期货,7919,-4530,平安期货,849,-757,中粮期货,962,-465,白银
20260529,ag2606,6,广发期货,4915,-2105,国投期货,830,-293,国投期货,638,-190,白银
20260529,ag2606,7,海通期货,2849,-7205,一德期货,731,-59,南华期货,594,-83,白银
20260529,ag2606,8,东证期货,2849,-4880,方正中期,649,-698,方正中期,583,-396,白银
20260529,ag2606,9,方正中期,2552,-65,中信建投,605,-301,瑞达期货,478,-14,白银
20260529,ag2606,10,申万期货,2486,2026,东海期货,504,62,银河期货,414,-347,白银
20260529,ag2606,11,国贸期货,2415,1965,广发期货,478,-309,长江期货,362,-127,白银
20260529,ag2606,12,平安期货,2242,390,东方财富,432,-295,平安期货,334,-25,白银
20260529,ag2606,13,五矿期货,1947,-1260,东证期货,419,-378,广发期货,328,-126,白银
20260529,ag2606,14,中信建投,1580,-540,光大期货,412,-195,新湖期货,286,-18,白银
20260529,ag2606,15,兴证期货,1466,123,华泰期货,410,-134,国泰君安,276,-210,白银
20260529,ag2606,16,东方财富,1417,-377,金瑞期货,322,-60,格林大华,246,0,白银
20260529,ag2606,17,国投期货,1379,624,南华期货,306,-87,紫金天风,246,2,白银
20260529,ag2606,18,海证期货,1271,376,徽商期货,298,-154,齐盛期货,198,-622,白银
20260529,ag2606,19,东吴期货,1172,279,山金期货,281,33,国元期货,152,-28,白银
20260529,ag2606,20,齐盛期货,1165,823,瑞达期货,268,-103,华泰期货,150,-95,白银
20260529,ag2606,999,,79150,-37652,,13192,-5280,,12103,-4281,白银
20260529,ag2608,1,国泰君安,285327,13167,国泰君安,21882,141,中信期货,22389,657,白银
20260529,ag2608,2,中信期货,182157,4411,中信期货,17680,-6,东证期货,18512,-683,白银
20260529,ag2608,3,东证期货,93896,2818,东证期货,15706,927,国泰君安,10128,-1576,白银
20260529,ag2608,4,中泰期货,87955,7334,银河期货,12502,602,银河期货,9081,927,白银
20260529,ag2608,5,广发期货,82398,8749,国投期货,11119,-59,金瑞期货,8678,308,白银
20260529,ag2608,6,银河期货,77185,13101,永安期货,9834,-79,中银期货,6926,-57,白银
