DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260123,agall,-1,期货公司会员/境外特殊经纪参与者,3651486,22590,期货公司会员/境外特殊经纪参与者,687269,16245,期货公司会员/境外特殊经纪参与者,554943,8801,白银
20260123,agall,0,非期货公司会员/境外特殊非经纪参与者,13342,1746,非期货公司会员/境外特殊非经纪参与者,21493,-509,非期货公司会员/境外特殊非经纪参与者,153819,6935,白银
20260123,ag2602,1,中信期货  ,12819,308,中信期货  ,4089,-123,中信期货  ,3549,-72,白银
20260123,ag2602,2,国泰君安  ,12134,2753,国泰君安  ,2313,-842,金瑞期货  ,2485,-491,白银
20260123,ag2602,3,东证期货  ,8640,2098,广发期货  ,2211,-24,建信期货  ,1659,201,白银
20260123,ag2602,4,广发期货  ,8285,1672,银河期货  ,2159,-331,东证期货  ,1444,-493,白银
20260123,ag2602,5,华泰期货  ,6202,1432,东证期货  ,2122,187,国泰君安  ,1351,169,白银
20260123,ag2602,6,浙商期货  ,6069,1675,宏源期货  ,1139,-45,中粮期货  ,1131,-44,白银
20260123,ag2602,7,银河期货  ,5506,360,南华期货  ,964,-100,银河期货  ,1029,-121,白银
20260123,ag2602,8,国投期货  ,4710,-614,国海良时  ,913,9,齐盛期货  ,1025,-109,白银
20260123,ag2602,9,中泰期货  ,4286,747,平安期货  ,898,-91,广发期货  ,1005,-326,白银
20260123,ag2602,10,国信期货  ,4219,201,五矿期货  ,874,14,中泰期货  ,952,121,白银
20260123,ag2602,11,海通期货  ,3171,2211,申万期货  ,868,-85,平安期货  ,790,-133,白银
20260123,ag2602,12,华闻期货  ,3102,1234,华泰期货  ,722,-12,国投期货  ,714,-44,白银
20260123,ag2602,13,津投期货  ,2854,700,中信建投  ,625,-94,五矿期货  ,690,-145,白银
20260123,ag2602,14,中信建投  ,2592,1078,永安期货  ,616,-120,华泰期货  ,649,-90,白银
20260123,ag2602,15,南华期货  ,2100,397,招商期货  ,580,126,方正中期  ,630,-114,白银
20260123,ag2602,16,平安期货  ,1847,-178,宁证期货  ,520,79,光大期货  ,609,-175,白银
20260123,ag2602,17,瑞达期货  ,1724,373,一德期货  ,505,-11,浙商期货  ,601,-9,白银
20260123,ag2602,18,建信期货  ,1600,696,建信期货  ,465,-111,福能期货  ,552,-110,白银
20260123,ag2602,19,创元期货  ,1575,585,物产中大  ,464,16,中信建投  ,523,-31,白银
20260123,ag2602,20,渤海期货  ,1512,1212,国投期货  ,457,-62,南华期货  ,501,12,白银
20260123,ag2602,999,,94947,18940,,23504,-1620,,21889,-2004,白银
20260123,ag2604,1,国泰君安  ,195332,-25698,中信期货  ,33945,494,中信期货  ,35307,3082,白银
20260123,ag2604,2,中信期货  ,154075,-3146,国泰君安  ,29862,2155,国泰君安  ,22000,552,白银
20260123,ag2604,3,东证期货  ,79005,14341,东证期货  ,14704,-1613,东证期货  ,13049,2017,白银
20260123,ag2604,4,海通期货  ,57725,6863,银河期货  ,14441,-483,金瑞期货  ,13048,1554,白银
20260123,ag2604,5,银河期货  ,50622,5345,华泰期货  ,11731,2139,银河期货  ,11112,976,白银
20260123,ag2604,6,广发期货  ,49093,1442,永安期货  ,11063,792,五矿期货  ,8127,-533,白银
20260123,ag2604,7,中信建投  ,42334,18,国投期货  ,10999,121,平安期货  ,7692,1122,白银
20260123,ag2604,8,国信期货  ,37546,-6383,中信建投  ,10185,-183,海通期货  ,6770,57,白银
