DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260706,agall,-1,期货公司会员/境外特殊经纪参与者,1703266,-924098,期货公司会员/境外特殊经纪参与者,459809,-149,期货公司会员/境外特殊经纪参与者,339940,-171,白银
20260706,agall,0,非期货公司会员/境外特殊非经纪参与者,3574,-2178,非期货公司会员/境外特殊非经纪参与者,32673,32,非期货公司会员/境外特殊非经纪参与者,152542,54,白银
20260706,ag2607,1,中泰期货,158,0,华安期货,904,0,中信期货,900,-4,白银
20260706,ag2607,2,南华期货,148,148,国泰君安,392,26,国投期货,292,-50,白银
20260706,ag2607,3,国泰君安,112,-18,中信期货,370,-22,格林大华,256,0,白银
20260706,ag2607,4,国海良时,90,40,国信期货,244,-8,紫金天风,184,0,白银
20260706,ag2607,5,东证期货,72,22,中原期货,216,0,中原期货,166,0,白银
20260706,ag2607,6,中辉期货,52,12,中粮期货,190,0,广发期货,164,0,白银
20260706,ag2607,7,国投期货,50,30,紫金天风,166,0,方正中期,140,0,白银
20260706,ag2607,8,广发期货,48,-4,东海期货,146,0,国泰君安,84,-42,白银
20260706,ag2607,9,渤海期货,40,36,方正中期,126,-6,东证期货,42,-52,白银
20260706,ag2607,10,招商期货,38,38,华泰期货,114,-6,银河期货,40,10,白银
20260706,ag2607,11,银河期货,36,2,东证期货,110,-12,新湖期货,32,-2,白银
20260706,ag2607,12,中金岭南,32,32,宁证期货,100,0,招商期货,20,0,白银
20260706,ag2607,13,中信期货,26,-16,中信建投,74,-4,兴业期货,20,0,白银
20260706,ag2607,14,国贸期货,24,-6,海证期货,54,0,齐盛期货,4,0,白银
20260706,ag2607,15,创元期货,16,2,招商期货,48,-38,中辉期货,4,0,白银
20260706,ag2607,16,方正中期,10,-10,平安期货,48,0,上海中期,2,0,白银
20260706,ag2607,17,东海期货,8,0,广发期货,42,0,宏源期货,2,0,白银
20260706,ag2607,18,国信期货,8,-4,中财期货,30,0,民生期货,2,-2,白银
20260706,ag2607,19,云期货,8,8,建信期货,28,-4,中信建投,2,0,白银
20260706,ag2607,20,国富期货,8,8,国新国证,26,0,平安期货,2,0,白银
20260706,ag2607,999,,984,320,,3428,-74,,2358,-142,白银
20260706,ag2608,1,国泰君安,123657,-102753,中信期货,16651,-966,中信期货,19633,126,白银
20260706,ag2608,2,中信期货,74510,-56585,国泰君安,16280,-771,国泰君安,11228,0,白银
20260706,ag2608,3,广发期货,53100,-25887,银河期货,11194,-326,东证期货,10607,682,白银
20260706,ag2608,4,东证期货,45691,-27144,东证期货,9197,-1576,宏源期货,8061,350,白银
20260706,ag2608,5,华泰期货,44383,-21119,平安期货,8478,-46,金瑞期货,7755,-280,白银
20260706,ag2608,6,银河期货,37110,-28438,方正中期,7854,403,华泰期货,7394,-931,白银
20260706,ag2608,7,中泰期货,37063,-10077,国投期货,6854,-57,银河期货,6267,-142,白银
20260706,ag2608,8,中信建投,22781,-11791,永安期货,6714,22,华鑫期货,6213,-87,白银
20260706,ag2608,9,方正中期,21855,-15204,中信建投,5582,177,广发期货,5019,-226,白银
20260706,ag2608,10,国信期货,21800,-19276,广发期货,4964,150,中粮期货,4033,-192,白银
20260706,ag2608,11,东方财富,20709,-9791,华泰期货,4645,-24,永安期货,3412,38,白银
20260706,ag2608,12,徽商期货,19267,-9956,光大期货,3944,42,云晨期货,3261,70,白银
20260706,ag2608,13,海通期货,18331,-15622,东方财富,3112,285,平安期货,2912,-118,白银
20260706,ag2608,14,平安期货,14920,-5184,齐盛期货,2996,20,方正中期,2853,-266,白银
20260706,ag2608,15,民生期货,11803,-3996,国信期货,2929,183,中银期货,2700,-62,白银
20260706,ag2608,16,五矿期货,11524,-4248,金瑞期货,2773,-11,国投期货,2554,102,白银
20260706,ag2608,17,浙商期货,11079,-2202,南华期货,2742,-242,中信建投,2472,-702,白银
20260706,ag2608,18,华闻期货,10884,-6219,中泰期货,2648,205,光大期货,2434,-189,白银
20260706,ag2608,19,宏源期货,10497,-5240,国贸期货,2435,-25,海通期货,2387,239,白银
20260706,ag2608,20,宝城期货,10458,-4813,浙商期货,2344,-13,南华期货,2385,-176,白银
20260706,ag2608,999,,621422,-385545,,124336,-2570,,113580,-1764,白银
20260706,ag2610,1,国泰君安,87447,-53144,国泰君安,11855,382,中信期货,14744,828,白银
20260706,ag2610,2,中信期货,64129,-34041,银河期货,10375,434,中银期货,7953,70,白银
20260706,ag2610,3,广发期货,37075,-13638,国投期货,9177,431,银河期货,7168,2014,白银
20260706,ag2610,4,银河期货,33454,-13429,中信期货,8640,-827,国泰君安,5745,661,白银
20260706,ag2610,5,中泰期货,31098,-3307,金瑞期货,6539,108,金瑞期货,5314,-2,白银
20260706,ag2610,6,东证期货,29234,-13215,华泰期货,6210,422,东证期货,4921,839,白银
20260706,ag2610,7,华泰期货,25628,-10830,广发期货,6140,168,方正中期,3780,-95,白银
20260706,ag2610,8,海通期货,20005,-10872,国元期货,5650,170,浙商期货,3375,-675,白银
20260706,ag2610,9,国信期货,17953,-9150,东证期货,5630,53,宏源期货,2757,-18,白银
20260706,ag2610,10,徽商期货,15852,-3824,平安期货,4139,158,永安期货,2513,129,白银
20260706,ag2610,11,中信建投,13103,-7463,高盛期货,2909,-393,高盛期货,2507,-3,白银
20260706,ag2610,12,东方财富,11613,-1762,方正中期,2592,212,云晨期货,2383,31,白银
20260706,ag2610,13,方正中期,11167,-3452,中信建投,2577,164,南华期货,1661,-83,白银
20260706,ag2610,14,浙商期货,10850,286,光大期货,2550,5,中粮期货,1387,8,白银
20260706,ag2610,15,五矿期货,9868,-2626,东亚期货,2498,-349,光大期货,1336,-164,白银
20260706,ag2610,16,宏源期货,8172,-5616,永安期货,1851,-62,华泰期货,1254,228,白银
20260706,ag2610,17,民生期货,7829,-2774,建信期货,1744,-53,中金财富,1230,309,白银
20260706,ag2610,18,东吴期货,6859,-1121,申万期货,1726,122,申万期货,931,-202,白银
20260706,ag2610,19,华闻期货,6817,-1936,宝城期货,1687,70,瑞达期货,890,8,白银
20260706,ag2610,20,华安期货,6661,-1816,南华期货,1673,-36,东海期货,831,-28,白银
