DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260716,agall,-1,期货公司会员/境外特殊经纪参与者,2274166,351428,期货公司会员/境外特殊经纪参与者,478181,8896,期货公司会员/境外特殊经纪参与者,368159,12168,白银
20260716,agall,0,非期货公司会员/境外特殊非经纪参与者,21090,2326,非期货公司会员/境外特殊非经纪参与者,39921,1168,非期货公司会员/境外特殊非经纪参与者,149943,-2104,白银
20260716,ag2608,1,国泰君安,158742,21828,国泰君安,14749,-928,中信期货,18341,-665,白银
20260716,ag2608,2,中信期货,100128,11548,中信期货,13390,-439,国泰君安,13021,360,白银
20260716,ag2608,3,东证期货,55689,8771,银河期货,8864,-2041,宏源期货,7206,-283,白银
20260716,ag2608,4,广发期货,50015,8837,平安期货,8012,-701,金瑞期货,6637,-10,白银
20260716,ag2608,5,华泰期货,48641,6604,方正中期,7802,734,华泰期货,6528,-710,白银
20260716,ag2608,6,银河期货,41952,7612,东证期货,7461,-509,银河期货,5994,-934,白银
20260716,ag2608,7,中泰期货,31321,795,国投期货,6743,312,华鑫期货,5658,101,白银
20260716,ag2608,8,国信期货,29921,2597,华泰期货,5613,984,东证期货,5122,-873,白银
20260716,ag2608,9,东方财富,26064,6433,中信建投,4711,-200,广发期货,4169,-52,白银
20260716,ag2608,10,中信建投,25793,4132,广发期货,4609,50,永安期货,3786,-126,白银
20260716,ag2608,11,海通期货,23657,1056,永安期货,4490,-708,国投期货,3443,213,白银
20260716,ag2608,12,方正中期,23586,5019,东方财富,3526,422,南华期货,2967,68,白银
20260716,ag2608,13,平安期货,19291,1949,光大期货,3363,-362,云晨期货,2945,0,白银
20260716,ag2608,14,徽商期货,18063,2036,中泰期货,3133,673,中银期货,2581,-27,白银
20260716,ag2608,15,浙商期货,13261,293,海通期货,2644,124,中粮期货,2576,-323,白银
20260716,ag2608,16,华闻期货,12632,4022,招商期货,2608,52,浙商期货,2449,626,白银
