DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260604,agall,-1,期货公司会员/境外特殊经纪参与者,1700492,34898,期货公司会员/境外特殊经纪参与者,483459,11407,期货公司会员/境外特殊经纪参与者,335039,10471,白银
20260604,agall,0,非期货公司会员/境外特殊非经纪参与者,9066,2764,非期货公司会员/境外特殊非经纪参与者,18956,818,非期货公司会员/境外特殊非经纪参与者,167376,1754,白银
20260604,ag2606,1,兴证期货,802,32,银河期货,1534,-44,中信期货,1330,-382,白银
20260604,ag2606,2,中信期货,750,146,国泰君安,1274,-84,东证期货,918,-18,白银
20260604,ag2606,3,东证期货,544,-248,中信期货,892,-36,五矿期货,862,-24,白银
20260604,ag2606,4,华鑫期货,456,162,平安期货,726,-20,金瑞期货,652,-60,白银
20260604,ag2606,5,中泰期货,450,-110,华鑫期货,614,248,国投期货,626,0,白银
20260604,ag2606,6,国贸期货,434,-388,国投期货,508,0,方正中期,506,-6,白银
20260604,ag2606,7,光大期货,420,374,东海期货,448,-2,瑞达期货,478,0,白银
20260604,ag2606,8,南华期货,390,190,方正中期,410,0,长江期货,420,0,白银
20260604,ag2606,9,中辉期货,376,-224,中信建投,372,-42,银河期货,350,-20,白银
20260604,ag2606,10,国泰君安,342,-120,广发期货,350,-14,中粮期货,332,-50,白银
20260604,ag2606,11,齐盛期货,256,-92,东证期货,266,-14,广发期货,302,-2,白银
20260604,ag2606,12,广发期货,244,-42,南华期货,224,0,平安期货,296,0,白银
20260604,ag2606,13,浙商期货,230,18,山金期货,208,4,新湖期货,262,-2,白银
20260604,ag2606,14,国盛期货,218,-88,华泰期货,194,-18,国泰君安,226,2,白银
20260604,ag2606,15,东方财富,198,142,招商期货,188,-14,紫金天风,188,-6,白银
20260604,ag2606,16,方正中期,182,-24,华安期货,168,-6,国元期货,138,0,白银
20260604,ag2606,17,银河期货,172,8,格林大华,140,-4,国贸期货,64,-22,白银
20260604,ag2606,18,金瑞期货,146,86,徽商期货,140,-16,浙商期货,62,46,白银
20260604,ag2606,19,格林大华,138,-26,东方财富,138,-150,徽商期货,54,-2,白银
20260604,ag2606,20,渤海期货,132,10,国联期货,130,-12,申万期货,46,18,白银
20260604,ag2606,999,,6880,-194,,8924,-224,,8112,-528,白银
20260604,ag2608,1,国泰君安,142751,-5480,国泰君安,20378,-2415,中信期货,23467,1205,白银
20260604,ag2608,2,中信期货,111241,-2193,中信期货,18671,382,东证期货,19953,844,白银
20260604,ag2608,3,中泰期货,60231,-429,东证期货,14777,222,国泰君安,12673,364,白银
20260604,ag2608,4,东证期货,51584,-533,银河期货,12574,143,永安期货,10588,1061,白银
20260604,ag2608,5,广发期货,47636,624,国投期货,12304,91,银河期货,9773,446,白银
20260604,ag2608,6,华泰期货,44036,-1249,华泰期货,10475,613,金瑞期货,7294,-509,白银
20260604,ag2608,7,海通期货,38111,780,永安期货,9077,244,中银期货,6787,-37,白银
20260604,ag2608,8,银河期货,34611,-1178,方正中期,8915,1210,华泰期货,6649,-623,白银
20260604,ag2608,9,国信期货,27649,4771,金瑞期货,8885,753,云晨期货,6283,63,白银
20260604,ag2608,10,中信建投,25957,-1436,平安期货,8215,343,中粮期货,5268,-51,白银
20260604,ag2608,11,方正中期,22701,323,国元期货,7814,106,广发期货,5246,274,白银
20260604,ag2608,12,徽商期货,20869,-375,广发期货,6745,230,宏源期货,5243,706,白银
20260604,ag2608,13,东方财富,19151,-1241,浙商期货,6682,4,华鑫期货,4516,7,白银
20260604,ag2608,14,平安期货,13502,299,光大期货,5552,444,瑞达期货,3427,374,白银
20260604,ag2608,15,五矿期货,13106,344,中信建投,5515,188,南华期货,3410,256,白银
20260604,ag2608,16,国元期货,13015,2443,中泰期货,4444,335,国投期货,2925,277,白银
20260604,ag2608,17,华闻期货,12779,-1314,南华期货,4325,435,中信建投,2793,187,白银
20260604,ag2608,18,宏源期货,12698,380,齐盛期货,4275,265,浙商期货,2705,325,白银
20260604,ag2608,19,东吴期货,11673,902,国信期货,4222,458,首创期货,2309,114,白银
20260604,ag2608,20,民生期货,11283,511,东亚期货,3795,390,方正中期,2307,1,白银
20260604,ag2608,999,,734584,-4051,,177640,4441,,143616,5284,白银
20260604,ag2610,1,国泰君安,61327,10737,中信期货,6208,-11,东证期货,9005,61,白银
20260604,ag2610,2,中信期货,53253,7679,国投期货,6138,3,中信期货,5154,-414,白银
